,job_title,company_name,experience,when_posted,job_url
682,Civil Supervisor,Amsa Praveen Kumar Hiring For Afcons Infrastructure Limited,1 to 5 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/civil-supervisor/amsa-praveen-kumar/11236054/
683,Civil Project Manager,Amsa Praveen Kumar Hiring For Afcons Infrastructure Limited,1 to 5 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/civil-project-manager/amsa-praveen-kumar/11236059/
684,Android Developer,International Certification Services Pvt Ltd,1 to 3 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/android-developer/international-certification-services-pvt-ltd/11236068/
685,Event Coordinator,Mind Focus Aviation Consultancy,5 to 10 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/event-coordinator/mind-focus-aviation-consultancy/11236046/
686,Software Developer,International Certification Services Pvt Ltd,0 to 3 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/software-developer/international-certification-services-pvt-ltd/11236027/
687,ASSISTANT MANAGER,WB Consultancy Services Hiring For Enterprises Pvt Ltd,8 to 13 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/assistant-manager/wb-consultancy-services/11236011/
688,Bar attendant,Mind Focus Aviation Consultancy,7 to 12 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/bar-attendant/mind-focus-aviation-consultancy/11235996/
689,piping engineer,WB Consultancy Services Hiring For Precision Drilling,7 to 12 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/piping-engineer/wb-consultancy-services/11235988/
690,Sanitation officer,Mind Focus Aviation Consultancy,6 to 11 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/sanitation-officer/mind-focus-aviation-consultancy/11235982/
691,Reception Manager,Mind Focus Aviation Consultancy,10 to 20 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/reception-manager/mind-focus-aviation-consultancy/11235957/
692,service delivery manager,WB Consultancy Services Hiring For Enterprises Pvt Ltd,10 to 20 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/service-delivery-manager/wb-consultancy-services/11235954/
693,Factory Manager,WB Consultancy Services Hiring For Petroleum Geo-Services,10 to 20 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/factory-manager/wb-consultancy-services/11235939/
694,Mis Executive,THINKAPPS SOLUTIONS PRIVATE LIMITED,1 to 2 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/mis-executive/thinkapps-solutions-private-limited/11235919/
695,technical support representative,WB Consultancy Services Hiring For Netapp India Private Limited,8 to 13 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/technical-support-representative/wb-consultancy-services/11235920/
696,hiring for technical Architect -MEAN Stack / LEAD MEAN / MERN STACK,vibrantzz management services Hiring For all the company across Mumbai,5 to 8 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/hiring-for-technical-architect-mean-stack-lead-mean-mern-stack/vibrantzz-management-services/11235908/
697,Ecommerce Executive,Konnect HR,0 to 5 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/ecommerce-executive/konnect-hr/11235828/
698,Finance & Accounts Manager,Anurag Placement Services,10 to 20 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/finance-accounts-manager/anurag-placement-services/11235826/
699,procurement manager,WB Consultancy Services Hiring For Petroleum Geo-Services,10 to 20 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/procurement-manager/wb-consultancy-services/11235825/
700,Spa Therapist,Anurag Placement Services,4 to 9 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/spa-therapist/anurag-placement-services/11235766/
701,Typesetter,OTEX Technology,0 to 5 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/typesetter/otex-technology/11235811/
702,Amazing opportunity for Angular8 Developer - Mumbai - MNC,PES HR Services,3 to 8 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/amazing-opportunity-for-angular8-developer-mumbai-mnc/pes-hr-services/11235787/
703,SR. Executive  Sales,Konnect HR Hiring For Client,3 to 8 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/sr-executive-sales/konnect-hr/11235777/
704,Senior Underwriter,Gratitude India Manpower Consultants Private Limited,2 to 5 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/senior-underwriter/gratitude-india-manpower-consultants-private-limited/11228893/
705,Unit Operators,WB Consultancy Services Hiring For Petroleum Geo-Services,9 to 14 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/unit-operators/wb-consultancy-services/11235760/
706,Hr Recruiter Bulk,CopperGate Consultants Hiring For A well known company,0 to 3 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/hr-recruiter-bulk/coppergate-consultants/11235757/
707,Blended Process (Customer Service),ONESOURCE ATREUS PRIVATE LIMITED,1 to 6 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/blended-process-customer-service/onesource-atreus-private-limited/11235082/
708,Human Resources Officer,Anurag Placement Services,10 to 20 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/human-resources-officer/anurag-placement-services/11235684/
709,Grab opportunity of Angular7 Developer - Mumbai - MNC,PES HR Services,3 to 8 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/grab-opportunity-of-angular7-developer-mumbai-mnc/pes-hr-services/11235689/
710,Hiring for Hr recruiter - Mumbai (Kandivali),Sidjobs Consultancy Pvt Ltd,0 to 4 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/hiring-for-hr-recruiter-mumbai-kandivali/sidjobs-consultancy-pvt-ltd/11235643/
711,Housekeeping Room Attendant,Anurag Placement Services,2 to 7 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/housekeeping-room-attendant/anurag-placement-services/11235627/
712,Petrochemical engineer,WB Consultancy Services Hiring For Petroleum Geo-Services,10 to 20 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/petrochemical-engineer/wb-consultancy-services/11235619/
713,Data Engineer,VDM Infotech Hiring For Data Entry Work From Home,0 to 2 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/data-engineer/vdm-infotech/11223552/
714,Data Entry Clerk,VDM Infotech Hiring For Data Entry Work From Home,0 to 2 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/data-entry-clerk/vdm-infotech/11179777/
715,Bar Banquet Captain,Anurag Placement Services,10 to 20 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/bar-banquet-captain/anurag-placement-services/11235588/
716,Health and Safety Manager,Anurag Placement Services,4 to 9 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/health-and-safety-manager/anurag-placement-services/11235565/
717,Front of House Manager,Anurag Placement Services,8 to 13 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/front-of-house-manager/anurag-placement-services/11235554/
718,Internal Auditor,Anurag Placement Services,10 to 20 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/internal-auditor/anurag-placement-services/11235536/
719,Draftsman engineer,WB Consultancy Services Hiring For hotel company,9 to 14 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/draftsman-engineer/wb-consultancy-services/11235527/
720,Civil Engineer,Seaboard oil gas and offshore management,0 to 4 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/civil-engineer/seaboard-oil-gas-and-offshore-management/11235521/
721,Home Based  - Openings For Fresher - Work From Home  - Part Time .,Sqaure jobs services,0 to 3 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/home-based-jobs-openings-for-fresher-work-from-home-jobs-part-time-jobs/sqaure-jobs-services/11235491/
722,Event Manager,Anurag Placement Services,5 to 10 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/event-manager/anurag-placement-services/11235508/
723,Assistant Store Manager,Spark Job Solution,10 to 20 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/assistant-store-manager/spark-job-solution/11235447/
724,Restaurant Manager,Spark Job Solution,10 to 20 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/restaurant-manager/spark-job-solution/11235445/
725,Urgent Hiring For Back Office  & Data Entry,Mount Tele Services,0 to 4 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/urgent-hiring-for-back-office-data-entry/mount-tele-services/11235599/
726,.Net MVC Developer,Resonance HR solutions,2 to 7 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/net-mvc-developer/resonance-hr-solutions/11235317/
727,Opening for Marketing Executives- Mumbai,Makwana Enterprises,0 to 5 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/opening-for-marketing-executives-mumbai/makwana-enterprises/11235286/
728,ENGLISH TYPING & HANDWRITING & DATA ENTRY HOME BASED ..,Sqaure jobs services,0 to 3 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/english-typing-handwriting-data-entry-home-based-jobs/sqaure-jobs-services/11235283/
729,Marketing Associate,PIONEERS,0 to 1 Yr,"Feb 15, 2021",https://www.shine.com/jobs/marketing-associate/pioneers/11235216/
730,Data Entry Executive,Sigma Bright Solutions,0 to 3 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/data-entry-executive/sigma-bright-solutions/11235577/
731,Night Auditor,Spark Job Solution,10 to 20 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/night-auditor/spark-job-solution/11235451/
732,Construction Project Manager,Rahul Raj Hiring For Shofis Engineering Limited,10 to 20 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/construction-project-manager/rahul-raj/11210458/
733,Finance & Accounts Manager,Rahul Raj Hiring For Shofis Engineering Limited,10 to 20 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/finance-accounts-manager/rahul-raj/11213072/
734,Assistant Manager,Bishal Kumar Sharma Hiring For fmcg,0 to 3 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/assistant-manager/bishal-kumar-sharma/11223790/
735,Production Supervisor,Bishal Kumar Sharma Hiring For fmcg,0 to 2 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/production-supervisor/bishal-kumar-sharma/11221768/
736,Accounting Manager,Spark Job Solution,10 to 20 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/accounting-manager/spark-job-solution/11235111/
737,Operations Manager,Spark Job Solution,9 to 14 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/operations-manager/spark-job-solution/11235109/
738,Kitchen Supervisor,Spark Job Solution,9 to 14 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/kitchen-supervisor/spark-job-solution/11235107/
739,Front Office Associate,Spark Job Solution,10 to 20 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/front-office-associate/spark-job-solution/11235100/
740,Manager Sales,Spark Job Solution,10 to 20 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/manager-sales/spark-job-solution/11235099/
741,Branch Operations Manager,JOBHUB PLACEMENTS Hiring For Banking jobs,0 to 4 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/branch-operations-manager/jobhub-placements/11235008/
742,Territory Manager Gold loan,WHITE FORCE OUTSOURCING,5 to 10 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/territory-manager-gold-loan/white-force-outsourcing/11234974/
743,Hiring for Agency Development Manager  - High Salary - 4 Lacs,RELIANCE NIPPON LIFE INSURANCE COMPANY LIMITED,1 to 6 Yrs,"Jan 16, 2021",https://www.shine.com/jobs/hiring-for-agency-development-manager-high-salary-4-lacs/reliance-nippon-life-insurance-company-limited/11190026/
744,MECHINICAL HELPER . ELECTRICAL HELPER. GENERAL HELPER,Glance one hospitality private limited,0 to 2 Yrs,"Feb 15, 2021",https://www.shine.com/jobs/mechinical-helper-electrical-helper-general-helper/glance-one-hospitality-private-limited/11212960/
745,Urgently looking for IT Recruiter for Malad location,HARJAI COMPUTERS PRIVATE LIMITED,0 to 5 Yrs,"Jan 16, 2021",https://www.shine.com/jobs/urgently-looking-for-it-recruiter-for-malad-location/harjai-computers-private-limited/11189260/
746,Opportunities for Hotel Managers in Hong Kong,Ameuro Migration PVT LTD,5 to 10 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/opportunities-for-hotel-managers-in-hong-kong/ameuro-migration-pvt-ltd/11170397/
747,Senior Engineer/Assistant Manager - Maintenance,Sahyog Jobs Consultancy,10 to 18 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/senior-engineerassistant-manager-maintenance/sahyog-jobs-consultancy/11234822/
748,Production Manager,Sahyog Jobs Consultancy,15 to 20 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/production-manager/sahyog-jobs-consultancy/11234821/
749,RM-Housing Loan Sales-Home loan / Housing Finance / Affordable Housing Loan,Rainbow Jobs,1 to 6 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/rm-housing-loan-sales-home-loan-housing-finance-affordable-housing-loan/rainbow-jobs/11234820/
750,Mechanical Maintenance Manager,Sahyog Jobs Consultancy,10 to 19 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/mechanical-maintenance-manager/sahyog-jobs-consultancy/11234818/
751,Production Shift Incharge,Sahyog Jobs Consultancy,7 to 12 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/production-shift-incharge/sahyog-jobs-consultancy/11234813/
752,PLC and Electrical Control Panel Engineer,Sahyog Jobs Consultancy,8 to 13 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/plc-and-electrical-control-panel-engineer/sahyog-jobs-consultancy/11234805/
753,Commis III chef,Anurag Placement Services,10 to 20 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/commis-iii-chef/anurag-placement-services/11234784/
754,Reservation Supervisor,Anurag Placement Services,10 to 20 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/reservation-supervisor/anurag-placement-services/11234783/
755,Back Office Executive,Anurag Placement Services,8 to 13 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/back-office-executive/anurag-placement-services/11234781/
756,Hotel Waiter/Steward,Anurag Placement Services Hiring For HOTEL COMPANY,9 to 14 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/hotel-waitersteward/anurag-placement-services/11234776/
757,B2C Sales & Marketing -Orthodontics / Dental Care / Healthcare /Skin Care,Rainbow Jobs,1 to 6 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/b2c-sales-marketing-orthodontics-dental-care-healthcare-skin-care/rainbow-jobs/11234771/
758,Maintenance Manager,Anurag Placement Services,9 to 14 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/maintenance-manager/anurag-placement-services/11234770/
759,Sales Support Specialist,Anurag Placement Services,7 to 12 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/sales-support-specialist/anurag-placement-services/11234763/
760,Staff Accountant,Anurag Placement Services,6 to 11 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/staff-accountant/anurag-placement-services/11234766/
761,Front Desk Receptionist,Anurag Placement Services,4 to 9 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/front-desk-receptionist/anurag-placement-services/11234767/
762,Administrative Office Assistant,Anurag Placement Services,8 to 13 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/administrative-office-assistant/anurag-placement-services/11234768/
763,Manager - Quality Assurance,Galentic Pharma (India) Pvt. Ltd,12 to 20 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/manager-quality-assurance/galentic-pharma-india-pvt-ltd/11234769/
764,Hotel Manager,Anurag Placement Services,10 to 20 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/hotel-manager/anurag-placement-services/11234757/
765,"B2C Sales & Marketing- Healthcare, Education, Banking/Finance / Insurance",Rainbow Jobs,1 to 6 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/b2c-sales-marketing-healthcare-education-bankingfinance-insurance/rainbow-jobs/11234727/
766,Unified Communications Administrator,Pathak Recruitment Services,9 to 14 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/unified-communications-administrator/pathak-recruitment-services/11234701/
767,Linux Administrator,Origin HR Private Limited,5 to 10 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/linux-administrator/origin-hr-private-limited/11234709/
768,Jewellery Designer,Origin HR Private Limited,3 to 8 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/jewellery-designer/origin-hr-private-limited/11234708/
769,intercompany Analyst,Origin HR Private Limited,2 to 7 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/intercompany-analyst/origin-hr-private-limited/11234706/
770,image processing Developers,Origin HR Private Limited,5 to 10 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/image-processing-developers/origin-hr-private-limited/11234705/
771,hotel generic,Origin HR Private Limited,5 to 10 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/hotel-generic/origin-hr-private-limited/11234704/
772,Computer Hardware Engineer,Origin HR Private Limited,5 to 10 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/computer-hardware-engineer/origin-hr-private-limited/11234703/
773,Electronics Design Engineer,Origin HR Private Limited,5 to 10 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/electronics-design-engineer/origin-hr-private-limited/11234699/
774,Datawarehousing Technician,Origin HR Private Limited,5 to 10 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/datawarehousing-technician/origin-hr-private-limited/11234698/
775,Debt Manager,Origin HR Private Limited,5 to 10 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/debt-manager/origin-hr-private-limited/11234696/
776,Invoice Analyst,Origin HR Private Limited,3 to 8 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/invoice-analyst/origin-hr-private-limited/11234707/
777,Front Office Assistant,Origin HR Private Limited,5 to 10 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/front-office-assistant/origin-hr-private-limited/11234700/
778,Digital Marketing,Origin HR Private Limited,5 to 10 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/digital-marketing/origin-hr-private-limited/11234695/
779,Data Scientist,Origin HR Private Limited,5 to 10 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/data-scientist/origin-hr-private-limited/11234694/
780,HRIS Analyst,Pathak Recruitment Services,11 to 21 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/hris-analyst/pathak-recruitment-services/11234693/
781,Telesales / Telemarketing Executive,Resonance HR solutions,2 to 7 Yrs,"Feb 14, 2021",https://www.shine.com/jobs/telesales-telemarketing-executive/resonance-hr-solutions/11234692/
